# water and pfoah on sio2 slab

7124 atoms
6    atom types

Masses

1 1.0078       ! H of water
2 15.9994      ! O of water
3 12.011       ! C of pfoa
4 18.998403    ! F of pfoa
5 15.9994      ! O of pfoa
6 1.0078       ! H of pfoa

Atoms

2094   2      0      25.894  30.482  35.803 
2095   1      0      24.327  11.409  22.151 
2096   1      0      24.25   12.812  22.984 
2097   2      0      24.78   12.285  22.319 
2098   1      0      31.05   8.15    46.642 
2099   1      0      32.608  7.728   46.398 
2100   2      0      31.701  7.39    46.645 
2101   1      0      12.45   38.216  34.524 
2102   1      0      13.002  39.724  34.227 
2103   2      0      13.028  38.957  34.867 
2104   1      0      8.209   22.328  23.014 
2105   1      0      6.859   23.034  22.426 
2106   2      0      7.417   22.894  23.243 
2107   1      0      38.263  12.739  47.215 
2108   1      0      36.789  12.385  47.824 
2109   2      0      37.771  12.219  47.913 
2110   1      0      10.14   7.514   23.575 
2111   1      0      9.171   6.204   23.674 
2112   2      0      9.194   7.203   23.668 
2113   1      0      23.982  29.068  31.836 
2114   1      0      23.713  27.457  31.831 
2115   2      0      23.279  28.357  31.852 
2116   1      0      15.501  39.66   30.227 
2117   1      0      14.78   40.843  29.364 
2118   2      0      15.522  40.175  29.37  
2119   1      0      1.119   22.794  46.505 
2120   1      0      2.678   23.007  46.945 
2121   2      0      1.803   23.466  46.791 
2122   1      0      22.745  24.441  12.594 
2123   1      0      22.039  23.555  11.417 
2124   2      0      22.577  23.513  12.259 
2125   1      0      12.629  21.524  42.474 
2126   1      0      11.536  21.904  43.627 
2127   2      0      12.106  21.174  43.251 
2128   1      0      9.3     30.476  28.629 
2129   1      0      7.89    29.74   28.259 
2130   2      0      8.363   30.305  28.934 
2131   1      0      28.615  35.059  34.183 
2132   1      0      30.227  35.236  33.985 
2133   2      0      29.497  34.587  34.197 
2134   1      0      3.157   33.1    21.336 
2135   1      0      2.639   32.4    19.954 
2136   2      0      3.221   32.285  20.759 
2137   1      0      14.308  32.999  37.943 
2138   1      0      15.812  32.554  38.396 
2139   2      0      15.09   33.233  38.52  
2140   1      0      32.646  21.71   16.798 
2141   1      0      31.311  22.328  16.089 
2142   2      0      32.261  22.511  16.34  
2143   1      0      17.205  3.253   25.599 
2144   1      0      17.55   3.309   27.194 
2145   2      0      17.229  3.839   26.409 
2146   1      0      9.852   22.26   39.83  
2147   1      0      9.644   23.871  39.667 
2148   2      0      9.192   22.981  39.617 
2149   1      0      29.377  10.953  42.526 
2150   1      0      30.063  9.486   42.735 
2151   2      0      29.208  9.967   42.545 
2152   1      0      26.111  12.247  10.0   
2153   1      0      26.934  13.657  10.0   
2154   2      0      27.021  12.661  10.0   
2155   1      0      21.633  8.382   44.726 
2156   1      0      22.911  8.984   45.545 
2157   2      0      22.379  8.16    45.354 
2158   1      0      17.196  41.325  22.714 
2159   1      0      18.322  42.507  22.677 
2160   2      0      18.176  41.518  22.677 
2161   1      0      20.237  35.561  39.334 
2162   1      0      20.414  33.956  39.087 
2163   2      0      19.808  34.664  39.447 
2164   1      0      31.927  17.619  49.293 
2165   1      0      32.953  18.752  49.869 
2166   2      0      32.011  18.418  49.889 
2167   1      0      16.836  30.139  43.619 
2168   1      0      18.454  30.034  43.429 
2169   2      0      17.65   30.606  43.273 
2170   1      0      38.308  29.324  33.078 
2171   1      0      38.888  27.815  32.846 
2172   2      0      38.51   28.622  32.394 
2173   1      0      6.51    15.346  27.032 
2174   1      0      5.366   16.509  26.955 
2175   2      0      5.558   15.57   27.241 
2176   1      0      3.225   16.239  17.019 
2177   1      0      3.352   14.732  16.404 
2178   2      0      2.714   15.43   16.728 
2179   1      0      14.732  42.139  35.172 
2180   1      0      16.191  42.544  34.561 
2181   2      0      15.288  42.889  34.813 
2182   1      0      19.365  32.775  23.288 
2183   1      0      20.994  32.823  23.187 
2184   2      0      20.196  33.17   23.679 
2185   1      0      32.697  5.456   34.308 
2186   1      0      34.256  5.01    34.118 
2187   2      0      33.323  4.678   34.253 
2188   1      0      29.57   23.836  15.346 
2189   1      0      27.995  23.458  15.137 
2190   2      0      28.646  24.207  15.254 
2191   1      0      0.281   23.292  18.201 
2192   1      0      -0.001  24.29   16.94  
2193   2      0      -0.428  23.737  17.655 
2194   1      0      3.661   37.736  28.11  
2195   1      0      2.394   38.529  28.767 
2196   2      0      2.896   37.665  28.75  
2197   1      0      28.228  13.41   36.381 
2198   1      0      26.604  13.279  36.496 
2199   2      0      27.392  13.863  36.691 
2200   1      0      13.095  16.216  27.969 
2201   1      0      12.224  15.11   28.795 
2202   2      0      12.596  15.352  27.9   
2203   1      0      10.842  38.294  41.75  
2204   1      0      9.973   37.39   40.704 
2205   2      0      10.032  37.715  41.647 
2206   1      0      32.298  9.964   47.645 
2207   1      0      32.101  11.034  46.427 
2208   2      0      32.445  10.128  46.669 
2209   1      0      11.466  16.664  20.863 
2210   1      0      10.963  16.108  22.313 
2211   2      0      10.954  16.89   21.692 
2212   1      0      39.328  3.694   21.445 
2213   1      0      39.328  2.848   20.048 
2214   2      0      39.534  3.732   20.466 
2215   1      0      15.183  36.942  38.047 
2216   1      0      16.466  36.317  37.254 
2217   2      0      15.615  36.098  37.729 
2218   1      0      19.457  4.168   42.291 
2219   1      0      19.484  4.985   43.705 
2220   2      0      20.045  4.613   42.966 
2221   1      0      30.516  11.461  36.311 
2222   1      0      30.028  12.029  37.762 
2223   2      0      30.707  11.466  37.293 
2224   1      0      19.459  0.614   27.663 
2225   1      0      18.133  1.269   28.357 
2226   2      0      18.898  0.64    28.491 
2227   1      0      27.25   8.563   38.067 
2228   1      0      25.785  8.083   38.609 
2229   2      0      26.685  7.772   38.306 
2230   1      0      5.111   16.474  34.287 
2231   1      0      3.526   16.802  34.072 
2232   2      0      4.429   17.202  34.221 
2233   1      0      25.494  21.098  23.13  
2234   1      0      25.0    21.904  24.462 
2235   2      0      25.795  21.634  23.919 
2236   1      0      7.775   23.615  42.238 
2237   1      0      8.944   22.746  42.976 
2238   2      0      8.746   23.588  42.475 
2239   1      0      25.036  26.314  27.422 
2240   1      0      25.961  27.61   27.784 
2241   2      0      25.023  27.274  27.702 
2242   1      0      32.759  20.159  30.917 
2243   1      0      32.435  21.103  32.209 
2244   2      0      33.013  20.365  31.862 
2245   1      0      10.217  19.385  13.135 
2246   1      0      10.845  20.683  12.37  
2247   2      0      10.113  20.366  12.971 
2248   1      0      35.182  12.938  18.879 
2249   1      0      36.777  12.93   19.231 
2250   2      0      36.098  12.766  18.516 
2251   1      0      8.165   2.604   44.791 
2252   1      0      9.098   2.335   43.478 
2253   2      0      8.98    2.135   44.45  
2254   1      0      25.174  34.59   26.34  
2255   1      0      25.048  34.476  24.716 
2256   2      0      25.623  34.268  25.506 
2257   1      0      23.925  24.011  29.098 
2258   1      0      23.108  25.26   28.437 
2259   2      0      23.091  24.561  29.15  
2260   1      0      16.951  24.163  15.193 
2261   1      0      16.098  23.885  13.829 
2262   2      0      16.981  23.758  14.28  
2263   1      0      37.138  35.057  50.0   
2264   1      0      36.861  33.447  50.0   
2265   2      0      37.568  34.154  50.0   
2266   1      0      10.956  42.097  38.046 
2267   1      0      9.847   43.243  38.4   
2268   2      0      10.027  42.26   38.38  
2269   1      0      33.193  38.966  49.566 
2270   1      0      33.517  39.199  47.982 
2271   2      0      33.855  38.802  48.835 
2272   1      0      33.891  30.188  18.362 
2273   1      0      33.717  28.565  18.391 
2274   2      0      34.373  29.317  18.454 
2275   1      0      22.65   17.086  18.08  
2276   1      0      21.226  16.692  17.385 
2277   2      0      21.795  16.582  18.199 
2278   1      0      4.887   12.968  43.813 
2279   1      0      4.393   11.626  43.025 
2280   2      0      5.055   12.374  43.026 
2281   1      0      3.28    30.153  11.603 
2282   1      0      3.045   28.575  11.255 
2283   2      0      2.707   29.354  11.783 
2284   1      0      24.141  42.713  18.562 
2285   1      0      22.599  43.243  18.471 
2286   2      0      23.553  43.522  18.575 
2287   1      0      7.325   20.328  27.292 
2288   1      0      6.065   19.345  26.953 
2289   2      0      6.346   20.295  27.087 
2290   1      0      20.717  10.978  44.471 
2291   1      0      19.653  9.843   43.975 
2292   2      0      19.748  10.761  44.358 
2293   1      0      9.27    19.666  41.384 
2294   1      0      10.14   20.966  41.854 
2295   2      0      10.121  20.174  41.245 
2296   1      0      23.392  3.783   42.404 
2297   1      0      23.232  5.064   41.404 
2298   2      0      22.974  4.685   42.291 
2299   1      0      15.245  4.991   41.057 
2300   1      0      15.065  3.42    41.465 
2301   2      0      15.452  4.297   41.747 
2302   1      0      4.96    24.018  37.363 
2303   1      0      5.744   24.464  36.001 
2304   2      0      4.857   24.437  36.461 
2305   1      0      16.861  2.384   34.247 
2306   1      0      16.988  3.407   35.514 
2307   2      0      17.4    3.125   34.648 
2308   1      0      10.088  33.321  29.565 
2309   1      0      10.203  31.901  30.364 
2310   2      0      10.67   32.526  29.74  
2311   1      0      13.402  18.246  16.775 
2312   1      0      14.938  17.74   17.0   
2313   2      0      14.354  18.539  16.862 
2314   1      0      25.272  35.89   13.603 
2315   1      0      23.697  35.738  13.199 
2316   2      0      24.541  36.243  13.02  
2317   1      0      25.892  30.273  38.686 
2318   1      0      24.915  31.5    39.14  
2319   2      0      25.023  30.507  39.123 
2320   1      0      31.969  24.989  34.716 
2321   1      0      31.526  23.444  35.003 
2322   2      0      31.956  24.256  35.396 
2323   1      0      26.241  11.396  42.917 
2324   1      0      26.738  12.852  43.465 
2325   2      0      25.951  12.325  43.146 
2326   1      0      26.329  5.608   40.334 
2327   1      0      27.935  5.899   40.279 
2328   2      0      27.028  6.312   40.205 
2329   1      0      38.166  4.224   38.99  
2330   1      0      38.617  3.643   37.532 
2331   2      0      38.877  3.726   38.493 
2332   1      0      34.282  29.629  47.574 
2333   1      0      33.256  28.46   48.073 
2334   2      0      34.188  28.652  47.767 
2335   1      0      17.707  26.575  32.963 
2336   1      0      19.203  27.227  33.007 
2337   2      0      18.225  27.43   32.976 
2338   1      0      28.877  18.867  43.824 
2339   1      0      30.414  18.574  43.356 
2340   2      0      29.553  18.153  43.642 
2341   1      0      21.15   1.661   47.506 
2342   1      0      21.088  2.316   49.001 
2343   2      0      21.65   1.791   48.362 
2344   1      0      11.8    4.53    48.551 
2345   1      0      10.958  3.132   48.477 
2346   2      0      10.894  4.128   48.419 
2347   1      0      27.709  22.625  49.88  
2348   1      0      27.568  21.014  49.649 
2349   2      0      28.212  21.775  49.719 
2350   1      0      22.382  10.918  46.901 
2351   1      0      20.755  10.896  47.034 
2352   2      0      21.539  11.419  46.704 
2353   1      0      24.725  6.244   35.957 
2354   1      0      25.303  5.974   37.46  
2355   2      0      24.922  6.663   36.844 
2356   1      0      3.009   29.1    46.692 
2357   1      0      3.232   30.681  46.349 
2358   2      0      3.146   29.766  45.958 
2359   1      0      22.149  24.149  19.482 
2360   1      0      22.259  25.598  20.228 
2361   2      0      22.576  25.053  19.452 
2362   1      0      37.232  7.995   25.593 
2363   1      0      37.061  6.374   25.688 
2364   2      0      37.44   7.124   25.147 
2365   1      0      4.443   38.401  25.919 
2366   1      0      5.619   37.297  25.667 
2367   2      0      5.344   38.245  25.514 
2368   1      0      38.582  6.284   42.217 
2369   1      0      38.083  7.79    41.829 
2370   2      0      38.881  7.214   42.003 
2371   1      0      2.073   3.024   27.495 
2372   1      0      1.581   4.51    27.96  
2373   2      0      2.346   3.868   27.958 
2374   1      0      5.185   33.48   40.318 
2375   1      0      3.598   33.706  40.003 
2376   2      0      4.296   33.029  40.237 
2377   1      0      31.845  16.41   36.985 
2378   1      0      33.197  17.325  36.948 
2379   2      0      32.844  16.39   36.948 
2380   1      0      23.821  23.906  47.094 
2381   1      0      24.198  25.099  48.144 
2382   2      0      23.533  24.386  47.923 
2383   1      0      29.125  27.114  40.321 
2384   1      0      28.179  25.846  39.916 
2385   2      0      28.423  26.788  39.688 
2386   1      0      20.916  40.245  47.567 
2387   1      0      20.378  41.053  46.254 
2388   2      0      20.276  40.942  47.242 
2389   1      0      29.255  32.617  14.719 
2390   1      0      30.528  32.464  13.708 
2391   2      0      29.95   33.114  14.2   
2392   1      0      11.238  19.55   25.746 
2393   1      0      10.675  18.493  24.636 
2394   2      0      10.85   18.638  25.609 
2395   1      0      18.304  18.608  48.902 
2396   1      0      17.327  19.413  49.934 
2397   2      0      17.552  18.516  49.555 
2398   1      0      39.328  36.773  10.59  
2399   1      0      39.328  35.316  11.327 
2400   2      0      38.771  35.976  10.824 
